"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"OvR_Ensemble","loso","AAML0531",0.64,0.894580688164002,0.916030534351145,393,1222,0.756656346749226,0.701309328968903,1615
"OvR_Ensemble","loso","AAML0531",0.65,0.889884506166026,0.912429378531073,354,1261,0.780804953560371,0.708961141950833,1615
"OvR_Ensemble","loso","AAML0531",0.66,0.894138211480803,0.91640866873065,323,1292,0.8,0.712848297213622,1615
"OvR_Ensemble","loso","AAML0531",0.67,0.889423282764133,0.912751677852349,298,1317,0.815479876160991,0.71753986332574,1615
"OvR_Ensemble","loso","AAML0531",0.68,0.888640549006028,0.911660777385159,283,1332,0.824767801857585,0.71996996996997,1615
"OvR_Ensemble","loso","AAML0531",0.69,0.897974437551386,0.919230769230769,260,1355,0.839009287925697,0.721771217712177,1615
"OvR_Ensemble","loso","AAML0531",0.7,0.901980405389681,0.923076923076923,234,1381,0.855108359133127,0.724837074583635,1615
"OvR_Ensemble","loso","AAML0531",0.71,0.893834155852068,0.917073170731707,205,1410,0.873065015479876,0.729787234042553,1615
"OvR_Ensemble","loso","AAML0531",0.72,0.884387031772876,0.91005291005291,189,1426,0.88297213622291,0.732819074333801,1615
"OvR_Ensemble","loso","AAML0531",0.73,0.879803725737114,0.907514450867052,173,1442,0.892879256965944,0.735090152565881,1615
"OvR_Ensemble","loso","AAML0531",0.74,0.882767080910982,0.910828025477707,157,1458,0.902786377708978,0.736625514403292,1615
"OvR_Ensemble","loso","AAML0531",0.75,0.884098544232923,0.91304347826087,138,1477,0.914551083591331,0.738659444820582,1615
"OvR_Ensemble","loso","AAML0531",0.76,0.881893145507645,0.912,125,1490,0.922600619195046,0.740268456375839,1615
"OvR_Ensemble","loso","AAML0531",0.77,0.862092546159106,0.9,110,1505,0.931888544891641,0.742857142857143,1615
"OvR_Ensemble","loso","AAML0531",0.78,0.83672532517215,0.88659793814433,97,1518,0.939938080495356,0.745059288537549,1615
"OvR_Ensemble","loso","AAML0531",0.79,0.841022443890274,0.894117647058824,85,1530,0.947368421052632,0.745751633986928,1615
"OvR_Ensemble","loso","AAML0531",0.8,0.819011406844106,0.897058823529412,68,1547,0.957894736842105,0.747252747252747,1615
"OvR_Ensemble","loso","AAML0531",0.81,0.733723482077542,0.865384615384615,52,1563,0.967801857585139,0.749840051183621,1615
"OvR_Ensemble","loso","AAML0531",0.82,0.787234042553191,0.891304347826087,46,1569,0.971517027863777,0.749521988527725,1615
"OvR_Ensemble","loso","AAML0531",0.83,0.839506172839506,0.923076923076923,39,1576,0.975851393188854,0.749365482233503,1615
"OvR_Ensemble","loso","AAML0531",0.84,0.753541076487252,0.896551724137931,29,1586,0.982043343653251,0.75094577553594,1615
"OvR_Ensemble","loso","AAML0531",0.85,0.682027649769585,0.869565217391304,23,1592,0.985758513931889,0.751884422110553,1615
"OvR_Ensemble","loso","AAML0531",0.86,0.571428571428572,0.769230769230769,13,1602,0.991950464396285,0.753433208489388,1615
"OvR_Ensemble","loso","AAML0531",0.87,0.565217391304348,0.8,10,1605,0.993808049535604,0.753271028037383,1615
"OvR_Ensemble","loso","AAML0531",0.88,0.545454545454546,0.8,5,1610,0.996904024767802,0.753416149068323,1615
"OvR_Ensemble","loso","AAML0531",0.89,0.5,0.75,4,1611,0.997523219814242,0.75356921166977,1615
"OvR_Ensemble","loso","AAML0531",0.9,0,0,1,1614,0.99938080495356,0.754027261462206,1615
"OvR_Ensemble","loso","AAML1031",0,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.01,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.02,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.03,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.04,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.05,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.06,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.07,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.08,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.09,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.1,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.11,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.12,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.13,0.729344840866474,0.77292576419214,1374,0,0,NA,1374
"OvR_Ensemble","loso","AAML1031",0.14,0.729188753496752,0.772760378732702,1373,1,0.000727802037845706,1,1374
"OvR_Ensemble","loso","AAML1031",0.15,0.729188753496752,0.772760378732702,1373,1,0.000727802037845706,1,1374
"OvR_Ensemble","loso","AAML1031",0.16,0.729188753496752,0.772760378732702,1373,1,0.000727802037845706,1,1374
"OvR_Ensemble","loso","AAML1031",0.17,0.73050879376672,0.773887673231218,1371,3,0.00218340611353712,0.333333333333333,1374
"OvR_Ensemble","loso","AAML1031",0.18,0.732698376916141,0.775659824046921,1364,10,0.00727802037845706,0.4,1374
"OvR_Ensemble","loso","AAML1031",0.19,0.735975145008978,0.778350515463918,1358,16,0.0116448326055313,0.3125,1374
"OvR_Ensemble","loso","AAML1031",0.2,0.737888429560128,0.779836916234248,1349,25,0.0181950509461426,0.4,1374
"OvR_Ensemble","loso","AAML1031",0.21,0.741964045193085,0.783320923306031,1343,31,0.0225618631732169,0.32258064516129,1374
"OvR_Ensemble","loso","AAML1031",0.22,0.744492579531653,0.785340314136126,1337,37,0.0269286754002911,0.324324324324324,1374
"OvR_Ensemble","loso","AAML1031",0.23,0.74992622771363,0.789871504157218,1323,51,0.037117903930131,0.333333333333333,1374
"OvR_Ensemble","loso","AAML1031",0.24,0.753734806371169,0.793155893536122,1315,59,0.0429403202328967,0.322033898305085,1374
"OvR_Ensemble","loso","AAML1031",0.25,0.754387842465753,0.793735676088617,1309,65,0.0473071324599709,0.353846153846154,1374
"OvR_Ensemble","loso","AAML1031",0.26,0.756752599584909,0.795698924731183,1302,72,0.0524017467248908,0.361111111111111,1374
"OvR_Ensemble","loso","AAML1031",0.27,0.76513384758083,0.802948021722265,1289,85,0.061863173216885,0.317647058823529,1374
"OvR_Ensemble","loso","AAML1031",0.28,0.766601453979729,0.804228660924041,1277,97,0.0705967976710335,0.360824742268041,1374
"OvR_Ensemble","loso","AAML1031",0.29,0.771989201972336,0.808881839809675,1261,113,0.0822416302765648,0.371681415929204,1374
"OvR_Ensemble","loso","AAML1031",0.3,0.780294290172385,0.815683104284559,1237,137,0.0997088791848617,0.386861313868613,1374
"OvR_Ensemble","loso","AAML1031",0.31,0.786063387010662,0.820576131687243,1215,159,0.115720524017467,0.408805031446541,1374
"OvR_Ensemble","loso","AAML1031",0.32,0.792168360201733,0.825833333333333,1200,174,0.126637554585153,0.408045977011494,1374
"OvR_Ensemble","loso","AAML1031",0.33,0.797051768414174,0.829823083403538,1187,187,0.136098981077147,0.411764705882353,1374
"OvR_Ensemble","loso","AAML1031",0.34,0.800887562345364,0.833333333333333,1170,204,0.148471615720524,0.426470588235294,1374
"OvR_Ensemble","loso","AAML1031",0.35,0.807004069018424,0.838427947598253,1145,229,0.166666666666667,0.445414847161572,1374
"OvR_Ensemble","loso","AAML1031",0.36,0.811379388737851,0.842198581560284,1128,246,0.179039301310044,0.455284552845528,1374
"OvR_Ensemble","loso","AAML1031",0.37,0.814141098909673,0.844765342960289,1108,266,0.193595342066958,0.473684210526316,1374
"OvR_Ensemble","loso","AAML1031",0.38,0.81575842223132,0.846294602012809,1093,281,0.204512372634643,0.487544483985765,1374
"OvR_Ensemble","loso","AAML1031",0.39,0.825811206028355,0.855004677268475,1069,305,0.22197962154294,0.485245901639344,1374
"OvR_Ensemble","loso","AAML1031",0.4,0.827401446470408,0.85646836638338,1059,315,0.229257641921397,0.492063492063492,1374
"OvR_Ensemble","loso","AAML1031",0.41,0.830628542698719,0.85933014354067,1045,329,0.239446870451237,0.498480243161094,1374
"OvR_Ensemble","loso","AAML1031",0.42,0.831420254801829,0.860194174757282,1030,344,0.250363901018923,0.511627906976744,1374
"OvR_Ensemble","loso","AAML1031",0.43,0.833050921354352,0.861660079051383,1012,362,0.263464337700146,0.524861878453039,1374
"OvR_Ensemble","loso","AAML1031",0.44,0.832766102638577,0.86175580221998,991,383,0.278748180494905,0.543080939947781,1374
"OvR_Ensemble","loso","AAML1031",0.45,0.833712442450219,0.862704918032787,976,398,0.289665211062591,0.552763819095477,1374
"OvR_Ensemble","loso","AAML1031",0.46,0.835302021233264,0.864300626304802,958,416,0.302765647743814,0.5625,1374
"OvR_Ensemble","loso","AAML1031",0.47,0.84059292003574,0.868729989327641,937,437,0.318049490538574,0.567505720823799,1374
"OvR_Ensemble","loso","AAML1031",0.48,0.842125799906352,0.87037037037037,918,456,0.331877729257642,0.576754385964912,1374
"OvR_Ensemble","loso","AAML1031",0.49,0.839973420522075,0.868596881959911,898,476,0.346433770014556,0.592436974789916,1374
"OvR_Ensemble","loso","AAML1031",0.5,0.839158175711619,0.8683314415437,881,493,0.358806404657933,0.602434077079107,1374
"OvR_Ensemble","loso","AAML1031",0.51,0.846915207248977,0.874704491725768,846,528,0.384279475982533,0.609848484848485,1374
"OvR_Ensemble","loso","AAML1031",0.52,0.845869667547663,0.873929008567931,817,557,0.405385735080058,0.624775583482944,1374
"OvR_Ensemble","loso","AAML1031",0.53,0.849215074355155,0.877059569074778,789,585,0.425764192139738,0.632478632478632,1374
"OvR_Ensemble","loso","AAML1031",0.54,0.854808860284531,0.88173455978975,761,613,0.446142649199418,0.637846655791191,1374
"OvR_Ensemble","loso","AAML1031",0.55,0.854083864086688,0.881705639614856,727,647,0.470887918486172,0.650695517774343,1374
"OvR_Ensemble","loso","AAML1031",0.56,0.853912883218872,0.882183908045977,696,678,0.493449781659389,0.660766961651917,1374
"OvR_Ensemble","loso","AAML1031",0.57,0.852545336660314,0.881203007518797,665,709,0.516011644832606,0.671368124118477,1374
"OvR_Ensemble","loso","AAML1031",0.58,0.85102434588111,0.880877742946709,638,736,0.53566229985444,0.679347826086957,1374
"OvR_Ensemble","loso","AAML1031",0.59,0.847869020416692,0.878688524590164,610,764,0.556040756914119,0.68848167539267,1374
"OvR_Ensemble","loso","AAML1031",0.6,0.847879872176533,0.879251700680272,588,786,0.572052401746725,0.693384223918575,1374
"OvR_Ensemble","loso","AAML1031",0.61,0.847916539315769,0.879712746858169,557,817,0.594614264919942,0.700122399020808,1374
"OvR_Ensemble","loso","AAML1031",0.62,0.854181397592167,0.884393063583815,519,855,0.622270742358079,0.705263157894737,1374
"OvR_Ensemble","loso","AAML1031",0.63,0.8531083856772,0.884297520661157,484,890,0.647743813682678,0.712359550561798,1374
"OvR_Ensemble","loso","AAML1031",0.64,0.852311125481022,0.883928571428571,448,926,0.673944687045124,0.719222462203024,1374
"OvR_Ensemble","loso","AAML1031",0.65,0.863905325443787,0.893719806763285,414,960,0.698689956331878,0.720833333333333,1374
"OvR_Ensemble","loso","AAML1031",0.66,0.864212916332349,0.894329896907217,388,986,0.717612809315866,0.725152129817444,1374
"OvR_Ensemble","loso","AAML1031",0.67,0.865623374106077,0.896067415730337,356,1018,0.740902474526929,0.729862475442043,1374
"OvR_Ensemble","loso","AAML1031",0.68,0.868335000854096,0.89908256880734,327,1047,0.762008733624454,0.73352435530086,1374
"OvR_Ensemble","loso","AAML1031",0.69,0.87771857804175,0.906666666666667,300,1074,0.781659388646288,0.735567970204842,1374
"OvR_Ensemble","loso","AAML1031",0.7,0.876228444279622,0.906367041198502,267,1107,0.805676855895197,0.740740740740741,1374
"OvR_Ensemble","loso","AAML1031",0.71,0.864819944598338,0.897540983606557,244,1130,0.822416302765648,0.746017699115044,1374
"OvR_Ensemble","loso","AAML1031",0.72,0.856345286665235,0.89237668161435,223,1151,0.837700145560408,0.749782797567333,1374
"OvR_Ensemble","loso","AAML1031",0.73,0.85116758885867,0.888888888888889,207,1167,0.849344978165939,0.75235646958012,1374
"OvR_Ensemble","loso","AAML1031",0.74,0.858727810650888,0.895287958115183,191,1183,0.86098981077147,0.753169907016061,1374
"OvR_Ensemble","loso","AAML1031",0.75,0.861085286490189,0.898203592814371,167,1207,0.878457059679767,0.755592377796189,1374
"OvR_Ensemble","loso","AAML1031",0.76,0.846683279933547,0.888157894736842,152,1222,0.889374090247453,0.758592471358429,1374
"OvR_Ensemble","loso","AAML1031",0.77,0.836746942756396,0.88235294117647,136,1238,0.901018922852984,0.760904684975767,1374
"OvR_Ensemble","loso","AAML1031",0.78,0.812059514487079,0.866666666666667,120,1254,0.912663755458515,0.763955342902711,1374
"OvR_Ensemble","loso","AAML1031",0.79,0.816221619306012,0.868686868686869,99,1275,0.927947598253275,0.765490196078431,1374
"OvR_Ensemble","loso","AAML1031",0.8,0.807532888808794,0.865168539325843,89,1285,0.935225618631732,0.766536964980545,1374
"OvR_Ensemble","loso","AAML1031",0.81,0.808819780780015,0.866666666666667,75,1299,0.945414847161572,0.767513471901463,1374
"OvR_Ensemble","loso","AAML1031",0.82,0.791780821917808,0.859649122807018,57,1317,0.958515283842795,0.769172361427487,1374
"OvR_Ensemble","loso","AAML1031",0.83,0.780248528449967,0.854166666666667,48,1326,0.965065502183406,0.769984917043741,1374
"OvR_Ensemble","loso","AAML1031",0.84,0.73820124666073,0.833333333333333,42,1332,0.96943231441048,0.771021021021021,1374
"OvR_Ensemble","loso","AAML1031",0.85,0.681978798586573,0.8,30,1344,0.978165938864629,0.772321428571429,1374
"OvR_Ensemble","loso","AAML1031",0.86,0.669312169312169,0.8,25,1349,0.981804949053857,0.772424017790956,1374
"OvR_Ensemble","loso","AAML1031",0.87,0.666666666666667,0.8,20,1354,0.985443959243086,0.772525849335303,1374
"OvR_Ensemble","loso","AAML1031",0.88,0.5625,0.714285714285714,14,1360,0.98981077147016,0.773529411764706,1374
"OvR_Ensemble","loso","AAML1031",0.89,0.384615384615385,0.6,10,1364,0.992721979621543,0.774193548387097,1374
"OvR_Ensemble","loso","AAML1031",0.9,0.272727272727273,0.5,8,1366,0.994177583697234,0.774524158125915,1374
"OvR_Ensemble","loso","AAML1031",0.91,0.2,0.5,4,1370,0.997088791848617,0.773722627737226,1374
"OvR_Ensemble","loso","AAML1031",0.92,NA,1,1,1373,0.999272197962154,0.772760378732702,1374
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.01,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.02,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.03,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.04,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.05,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.06,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.07,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.08,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.09,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.1,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.11,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.12,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.13,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.14,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.15,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.16,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.17,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.18,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.19,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.2,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.21,0.830128149946341,0.852972972972973,1850,0,0,NA,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.22,0.830657799175592,0.853434288804759,1849,1,0.000540540540540541,0,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.23,0.830657799175592,0.853434288804759,1849,1,0.000540540540540541,0,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.24,0.831717890382907,0.854358419057932,1847,3,0.00162162162162162,0,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.25,0.833298724550225,0.855748373101952,1844,6,0.00324324324324324,0,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.26,0.833832736170704,0.856212696690179,1843,7,0.00378378378378378,0,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.27,0.834209340741853,0.856521739130435,1840,10,0.00540540540540541,0.2,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.28,0.834743113228628,0.856987493202828,1839,11,0.00594594594594595,0.181818181818182,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.29,0.835798629626091,0.857920522591181,1837,13,0.00702702702702703,0.153846153846154,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.3,0.83771103931395,0.859562841530055,1830,20,0.0108108108108108,0.25,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.31,0.840172315620076,0.861707988980716,1815,35,0.0189189189189189,0.4,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.32,0.841314293695466,0.862603878116344,1805,45,0.0243243243243243,0.466666666666667,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.33,0.841244855623915,0.862527716186253,1804,46,0.0248648648648649,0.478260869565217,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.34,0.842496855449469,0.86358574610245,1796,54,0.0291891891891892,0.5,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.35,0.844859168362042,0.86562150055991,1786,64,0.0345945945945946,0.5,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.36,0.848336234453567,0.868658399098083,1774,76,0.0410810810810811,0.486842105263158,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.37,0.849600967414593,0.869688385269122,1765,85,0.045945945945946,0.505882352941176,1850
"OvR_Ensemble","loso","BEATAML1.0-COHORT",0.38,0.853086672440766,0.872644203312393,1751,99,0.0535135135135135,0.505050505050505,1850
